query	volume	old_landing_url	new_landing_url	old_page_type	menu_group	category	subcategory	page_level	matched_dimensions	matched_values	reason	source_file
скачать детский промт для фото человека паука	7	/promty-dlya-detskih-foto/	/promty-dlya-detskih-foto/	programmatic_L1	Люди и отношения	Дети	Общие	L1	audience_tag	detskie	mapped to canonical semantic hub	wordstat_top_queries (1).csv
промт на объединение фото в портрет поколений	6	/promty-dlya-foto-pokoleniy/portret/	/promty-dlya-foto-pokoleniy/portret/	programmatic_L2	Люди и отношения	Поколения	Портрет	L2	audience_tag+style_tag	pokoleniy+portret	mapped to canonical semantic hub	wordstat_top_queries (1).csv
промт для обработки горнолыжных фото	6	/zimnie/	/zimnie/	programmatic_L1	Сцены и объекты	Зима	Общие	L1	object_tag	zima	mapped to canonical semantic hub	wordstat_top_queries (1).csv
промт для фото с известной личностью	6	/so-znamenitostyu/	/so-znamenitostyu/	programmatic_L1	Сцены и объекты	Со знаменитостью	Общие	L1	object_tag	so_znamenitostyu	mapped to canonical semantic hub	wordstat_top_queries (1).csv
тренд фото с короной промт	6	/s-koronoj/	/s-koronoj/	programmatic_L1	Сцены и объекты	С короной	Общие	L1	object_tag	s_koronoy	mapped to canonical semantic hub	wordstat_top_queries (1).csv
промт для гимини для изменения фото	6	/promty-dlya-obrabotki-foto/	/instrumenty/gemini/	static_hub	Инструменты	Gemini	Общие	L1	intent_action=obrabotka	intent_action=obrabotka	generic tool query consolidated to single tool landing	wordstat_top_queries (1).csv
промт на парные фото студийная съемка	6	/stil/studiynoe/	/stil/studiynoe/	programmatic_L1	Стили	Студийное	Общие	L1	style_tag	studiynoe	mapped to canonical semantic hub	wordstat_top_queries (1).csv
новогодние фото ии промты	6	/sobytiya/novyj-god/	/sobytiya/novyj-god/	programmatic_L1	События	Новый год	Общие	L1	occasion_tag	novyy_god	mapped to canonical semantic hub	wordstat_top_queries (1).csv
промт для фото ребенка на годик	6	/promty-dlya-detskih-foto/	/promty-dlya-detskih-foto/	programmatic_L1	Люди и отношения	Дети	Общие	L1	audience_tag	detskie	mapped to canonical semantic hub	wordstat_top_queries (1).csv
промт для обработки фото влюбленных	6	/promty-dlya-foto-vlyublennykh/	/promty-dlya-foto-vlyublennykh/	programmatic_L1	Люди и отношения	Влюбленные	Общие	L1	audience_tag	vlyublennykh	mapped to canonical semantic hub	wordstat_top_queries (1).csv
создать промт для фото масленица	6	/sobytiya/maslenica/	/sobytiya/maslenica/	programmatic_L1	События	Масленица	Общие	L1	occasion_tag	maslenica	mapped to canonical semantic hub	wordstat_top_queries (1).csv
промт для ии фото влюбленный взгляд	6	/promty-dlya-foto-vlyublennykh/	/promty-dlya-foto-vlyublennykh/	programmatic_L1	Люди и отношения	Влюбленные	Общие	L1	audience_tag	vlyublennykh	mapped to canonical semantic hub	wordstat_top_queries (1).csv
промты для красивых детских фото	6	/promty-dlya-detskih-foto/	/promty-dlya-detskih-foto/krasivye/	programmatic_L1	Люди и отношения	Дети	Красивые промты	L2	audience_tag	detskie	core semantic page + editorial modifier krasivye	wordstat_top_queries (1).csv
промт для фото женский с машиной текст	6	/promty-dlya-foto-devushki/s-mashinoy/	/promty-dlya-foto-devushki/s-mashinoy/	programmatic_L2	Люди и отношения	Девушки	С машиной	L2	audience_tag+object_tag	devushka+s_mashinoy	mapped to canonical semantic hub	wordstat_top_queries (1).csv
промты по пабгу для создания фото ии	6	/promty-dlya-sozdaniya-foto/	/promty-dlya-sozdaniya-foto/	static_hub	Сценарии	Создание фото	Общие	L1	intent_action=sozdanie	intent_action=sozdanie	mapped to canonical semantic hub	wordstat_top_queries (1).csv
мужское фото в тельняшке промт	6	/promty-dlya-foto-muzhchiny/	/promty-dlya-foto-muzhchiny/	programmatic_L1	Люди и отношения	Мужчины	Общие	L1	audience_tag	muzhchina	mapped to canonical semantic hub	wordstat_top_queries (1).csv
промт для фото ии мальчика робота	6	/promty-dlya-foto-malchika/	/promty-dlya-foto-malchika/	programmatic_L1	Люди и отношения	Мальчики	Общие	L1	audience_tag	malchik	mapped to canonical semantic hub	wordstat_top_queries (1).csv
промты к фото в студии на фотосессии	6	/stil/studiynoe/	/stil/studiynoe/	programmatic_L1	Стили	Студийное	Общие	L1	style_tag	studiynoe	mapped to canonical semantic hub	wordstat_top_queries (1).csv
промт для создания фото в нейросети маникюр	6	/promty-dlya-sozdaniya-foto/	/promty-dlya-sozdaniya-foto/	static_hub	Сценарии	Создание фото	Общие	L1	intent_action=sozdanie	intent_action=sozdanie	mapped to canonical semantic hub	wordstat_top_queries (1).csv
промт ии мужское фото на горнолыжном курорте	6	/promty-dlya-foto-muzhchiny/zimnie/	/promty-dlya-foto-muzhchiny/zimnie/	programmatic_L2	Люди и отношения	Мужчины	Зима	L2	audience_tag+object_tag	muzhchina+zima	mapped to canonical semantic hub	wordstat_top_queries (1).csv
промты для женских фото нано банвна	6	/promty-dlya-foto-devushki/	/promty-dlya-foto-devushki/	programmatic_L1	Люди и отношения	Девушки	Общие	L1	audience_tag	devushka	mapped to canonical semantic hub	wordstat_top_queries (1).csv
промт для совместного фото с братом	6	/promty-dlya-foto-par/	/promty-dlya-foto-par/	programmatic_L1	Люди и отношения	Пары	Общие	L1	audience_tag	para	mapped to canonical semantic hub	wordstat_top_queries (1).csv
промт для ии фото с чебурашкой	6	/so-znamenitostyu/	/so-znamenitostyu/	programmatic_L1	Сцены и объекты	Со знаменитостью	Общие	L1	object_tag	so_znamenitostyu	mapped to canonical semantic hub	wordstat_top_queries (1).csv
промт для нейросети сделать фото поколения	6	/promty-dlya-foto-pokoleniy/	/promty-dlya-foto-pokoleniy/	programmatic_L1	Люди и отношения	Поколения	Общие	L1	audience_tag	pokoleniy	mapped to canonical semantic hub	wordstat_top_queries (1).csv
промт для фото бабушка и дедушка вдвоем	6	/promty-dlya-foto-par/	/promty-dlya-foto-par/	programmatic_L1	Люди и отношения	Пары	Общие	L1	audience_tag	para	mapped to canonical semantic hub	wordstat_top_queries (1).csv
промт на фото военного в день рождение	6	/sobytiya/den-rozhdeniya/v-forme/	/sobytiya/den-rozhdeniya/v-forme/	programmatic_L2	События	День рождения	В форме	L2	occasion_tag+object_tag	den_rozhdeniya+v_forme	mapped to canonical semantic hub	wordstat_top_queries (1).csv
промт с 23 февраля по фото сво	6	/sobytiya/23-fevralya/v-forme/	/sobytiya/23-fevralya/v-forme/	programmatic_L2	События	23 февраля	В форме	L2	occasion_tag+object_tag	23_fevralya+v_forme	mapped to canonical semantic hub	wordstat_top_queries (1).csv
промт фото в белой рубашке женские расслабленные	6	/promty-dlya-foto-devushki/	/promty-dlya-foto-devushki/	programmatic_L1	Люди и отношения	Девушки	Общие	L1	audience_tag	devushka	mapped to canonical semantic hub	wordstat_top_queries (1).csv
промты для фото девушки ностальгия 2000х	6	/promty-dlya-foto-devushki/	/promty-dlya-foto-devushki/	programmatic_L1	Люди и отношения	Девушки	Общие	L1	audience_tag	devushka	mapped to canonical semantic hub	wordstat_top_queries (1).csv
промты на самыеикрасивые фото для девушки	6	/promty-dlya-foto-devushki/	/promty-dlya-foto-devushki/krasivye/	programmatic_L1	Люди и отношения	Девушки	Красивые промты	L2	audience_tag	devushka	core semantic page + editorial modifier krasivye	wordstat_top_queries (1).csv
как создать промт для обработки фото	6	/promty-dlya-obrabotki-foto/	/promty-dlya-obrabotki-foto/	static_hub	Сценарии	Обработка фото	Общие	L1	intent_action=obrabotka	intent_action=obrabotka	mapped to canonical semantic hub	wordstat_top_queries (1).csv
промт фото открытка на 9 мая	6	/stil/otkrytka/	/stil/otkrytka/	programmatic_L1	Стили	Открытка	Общие	L1	style_tag	otkrytka	mapped to canonical semantic hub	wordstat_top_queries (1).csv
промт для фото с собакой в чб	6	/stil/cherno-beloe/s-sobakoj/	/stil/cherno-beloe/s-sobakoj/	programmatic_L2	Стили	Черно-белое	С собакой	L2	style_tag+object_tag	cherno_beloe+s_sobakoy	mapped to canonical semantic hub	wordstat_top_queries (1).csv
промт на весеннюю фото с мимозой	6	/s-cvetami/	/s-cvetami/	programmatic_L1	Сцены и объекты	С цветами	Общие	L1	object_tag	s_cvetami	mapped to canonical semantic hub	wordstat_top_queries (1).csv
готовые фото промты для чата gpt селфи	6	/stil/selfi/	/stil/selfi/gotovye/	programmatic_L1	Стили	Селфи	Готовые промты	L2	style_tag	selfi	core semantic page + editorial modifier gotovye	wordstat_top_queries (1).csv
промты для нейросети для фото новорожденных	6	/promty-dlya-foto-malysha/	/promty-dlya-foto-malysha/	programmatic_L1	Люди и отношения	Малыши	Общие	L1	audience_tag	malysh	mapped to canonical semantic hub	wordstat_top_queries (1).csv
промты для фото пары сво	6	/v-forme/	/v-forme/	programmatic_L1	Сцены и объекты	В форме	Общие	L1	object_tag	v_forme	mapped to canonical semantic hub	wordstat_top_queries (1).csv
промт текст для фото в аниме стиле	6	/stil/anime/	/stil/anime/	programmatic_L1	Стили	Аниме	Общие	L1	style_tag	anime	mapped to canonical semantic hub	wordstat_top_queries (1).csv
промт для фото в стиле офисной фотографии	6	/stil/delovoe/	/stil/delovoe/	programmatic_L1	Стили	Деловое	Общие	L1	style_tag	delovoe	mapped to canonical semantic hub	wordstat_top_queries (1).csv
промты для ии фото младенца	6	/promty-dlya-foto-malysha/	/promty-dlya-foto-malysha/	programmatic_L1	Люди и отношения	Малыши	Общие	L1	audience_tag	malysh	mapped to canonical semantic hub	wordstat_top_queries (1).csv
готовые промты для фото с парнем	6	/promty-dlya-foto-s-parnem/	/promty-dlya-foto-s-parnem/gotovye/	programmatic_L1	Люди и отношения	С парнем	Готовые промты	L2	audience_tag	s_parnem	core semantic page + editorial modifier gotovye	wordstat_top_queries (1).csv
промт для чб фото с парнем	6	/promty-dlya-foto-s-parnem/cherno-beloe/	/promty-dlya-foto-s-parnem/cherno-beloe/	programmatic_L2	Люди и отношения	С парнем	Черно-белое	L2	audience_tag+style_tag	s_parnem+cherno_beloe	mapped to canonical semantic hub	wordstat_top_queries (1).csv
